ticker,rank,quarter,nominal,real,relative
GRMN,47,10/01/13,9259.0,9409.0,0.00303236134455
NVDA,48,10/01/13,8888.0,9032.0,0.00291085728808
RHT,49,10/01/13,8808.0,8951.0,0.00288465695246
LRCX,50,10/01/13,8541.0,8680.0,0.0027972133323
AKAM,51,10/01/13,8441.0,8578.0,0.00276446291277
MCHP,52,10/01/13,8318.0,8453.0,0.00272417989674
MXIM,53,10/01/13,8170.0,8303.0,0.00267570927584
ANSS,54,10/01/13,7953.0,8082.0,0.00260464086545
CSC,55,10/01/13,7757.0,7883.0,0.00254045004317
VRSN,56,10/01/13,7621.0,7744.0,0.0024959094726
N,57,10/01/13,7464.0,7585.0,0.00244449131393
TDC,58,10/01/13,7401.0,7521.0,0.00242385854963
NOW,59,10/01/13,7336.0,7455.0,0.00240257077693
SPLK,60,10/01/13,6910.0,7022.0,0.00226305398972
HRS,61,10/01/13,6775.0,6885.0,0.00221884092335
FFIV,62,10/01/13,6633.0,6741.0,0.00217233532762
MRVL,63,10/01/13,6353.0,6457.0,0.00208063415292
DOX,64,10/01/13,6303.0,6405.0,0.00206425894316
NCR,65,10/01/13,6018.0,6116.0,0.00197092024749
WDAY,66,10/01/13,5864.0,5959.0,0.00192048460141
IT,67,10/01/13,5851.0,5946.0,0.00191622704687
SNPS,68,10/01/13,5779.0,5873.0,0.0018926467448
NUAN,69,10/01/13,4964.0,5045.0,0.00162573082561
SWKS,70,10/01/13,4935.0,5015.0,0.00161623320395
ATHN,71,10/01/13,4781.0,4859.0,0.00156579755787
FEYE,72,10/01/13,4680.0,4756.0,0.00153271963414
IACI,73,10/01/13,4477.0,4550.0,0.00146623628249
PBI,74,10/01/13,4354.0,4424.0,0.00142595326646
ULTI,75,10/01/13,4218.0,4286.0,0.0013814126959
FSL,76,10/01/13,3975.0,4040.0,0.00130182917643
CDW,77,10/01/13,3868.0,3931.0,0.00126678622753
CDNS,78,10/01/13,3861.0,3923.0,0.00126449369816
BRCD,79,10/01/13,3707.0,3768.0,0.00121405805208
PTC,80,10/01/13,3674.0,3734.0,0.00120325041364
IM,81,10/01/13,3613.0,3671.0,0.00118327265772
DST,82,10/01/13,3597.0,3655.0,0.0011780325906
PANW,83,10/01/13,3451.0,3507.0,0.00113021697808
SSNC,84,10/01/13,3313.0,3367.0,0.00108502139912
ON,85,10/01/13,3256.0,3309.0,0.00106635365999
FTNT,86,10/01/13,3178.0,3230.0,0.00104080833275
TYL,87,10/01/13,3131.0,3182.0,0.00102541563557
COMM,88,10/01/13,3099.0,3149.0,0.00101493550132
ARRS,89,10/01/13,2649.0,2692.0,0.000867558613426
MANH,90,10/01/13,2120.0,2154.0,0.000694308894097
EPAM,91,10/01/13,1656.0,1683.0,0.000542346947464
QRVO,92,10/01/13,1512.0,1536.0,0.000495186343337
DATA,93,10/01/13,946.0,961.0,0.000309818968781
PYPL,0,10/01/13,0,0,0.0
MBLY,0,10/01/13,0,0,0.0
IMS,0,10/01/13,0,0,0.0
GDDY,0,10/01/13,0,0,0.0
CDKVV,0,10/01/13,0,0,0.0
ANET,0,10/01/13,0,0,0.0
894898,0,10/01/13,0,0.0,0.0
AAPL,1,01/01/14,475524.0,480756.0,0.145467738536
GOOGL,2,01/01/14,326053.0,329640.0,0.0997430046703
MSFT,3,01/01/14,311385.0,314811.0,0.0952559108773
IBM,4,01/01/14,195383.0,197533.0,0.0597696922939
ORCL,5,01/01/14,170903.0,172783.0,0.0522810056254
AMZN,6,01/01/14,170742.0,172620.0,0.0522317540505
QCOM,7,01/01/14,127276.0,128676.0,0.0389350524682
FB,8,01/01/14,124276.0,125643.0,0.0380173212588
INTC,9,01/01/14,124238.0,125605.0,0.0380056966635
CSCO,10,01/01/14,116129.0,117406.0,0.0355250692046
EBAY,11,01/01/14,71392.0,72177.0,0.0218395554999
HPQ,12,01/01/14,56261.0,56880.0,0.0172108251903
EMC,13,01/01/14,52602.0,53181.0,0.0160914990252
TXN,14,01/01/14,47929.0,48456.0,0.0146619797114
YHOO,15,01/01/14,38680.0,39106.0,0.0118326143929
CRM,16,01/01/14,36318.0,36718.0,0.0111100540207
TWTR,17,01/01/14,32698.0,33058.0,0.0100026583614
ADBE,18,01/01/14,31949.0,32301.0,0.00977353146946
CTSH,19,01/01/14,30319.0,30652.0,0.00927489751237
GLW,20,01/01/14,26483.0,26775.0,0.00810142520598
MU,21,01/01/14,25167.0,25444.0,0.00769884711546
NFLX,22,01/01/14,23886.0,24148.0,0.00730697588906
AMAT,23,01/01/14,22188.0,22432.0,0.00678754002455
INTU,24,01/01/14,21671.0,21909.0,0.00662938434614
LNKD,25,01/01/14,21217.0,21450.0,0.00649050102312
WDC,26,01/01/14,20445.0,20670.0,0.0062543381919
CERN,27,01/01/14,19823.0,20041.0,0.00606406192116
STX,28,01/01/14,17639.0,17833.0,0.00539595360073
MSI,29,01/01/14,16714.0,16898.0,0.00511298647784
SNDK,30,01/01/14,16645.0,16829.0,0.00509187866003
BRCM,31,01/01/14,16006.0,16182.0,0.00489640191243
ADI,32,01/01/14,15757.0,15931.0,0.00482023022205
SYMC,33,01/01/14,14875.0,15039.0,0.00455041724649
CA,34,01/01/14,14593.0,14754.0,0.00446415051281
AVGO,35,01/01/14,14584.0,14744.0,0.00446139731918
NTAP,36,01/01/14,13630.0,13780.0,0.0041695587946
XLNX,37,01/01/14,13245.0,13391.0,0.0040517832894
JNPR,38,01/01/14,13104.0,13248.0,0.00400864992256
NXPI,39,01/01/14,13100.0,13244.0,0.00400742628095
VMW,40,01/01/14,12780.0,12920.0,0.00390953495195
CHKP,41,01/01/14,12706.0,12846.0,0.00388689758211
ADSK,42,01/01/14,11724.0,11853.0,0.00358649356625
CTXS,43,01/01/14,10967.0,11088.0,0.00335491939108
RHT,44,01/01/14,10932.0,11052.0,0.00334421252697
ALTR,45,01/01/14,10909.0,11029.0,0.0033371765877
LLTC,46,01/01/14,10853.0,10972.0,0.00332004560512
KLAC,47,01/01/14,10772.0,10890.0,0.00329526686247
AKAM,48,01/01/14,9849.0,9957.0,0.00301291156038
NVDA,49,01/01/14,9652.0,9758.0,0.00295264721097
GRMN,50,01/01/14,9651.0,9757.0,0.00295234130057
SPLK,51,01/01/14,9173.0,9274.0,0.00280611612787
FEYE,52,01/01/14,9115.0,9215.0,0.00278837332449
MCHP,53,01/01/14,9081.0,9181.0,0.00277797237078
NOW,54,01/01/14,8920.0,9018.0,0.00272872079588
CSC,55,01/01/14,8695.0,8790.0,0.00265989095518
MXIM,56,01/01/14,8647.0,8742.0,0.00264520725583
LRCX,57,01/01/14,8622.0,8717.0,0.00263755949575
WDAY,58,01/01/14,8391.0,8484.0,0.00256689419263
N,59,01/01/14,8010.0,8098.0,0.00245034232904
FFIV,60,01/01/14,7988.0,8076.0,0.00244361230017
HRS,61,01/01/14,7632.0,7716.0,0.00233470819666
VRSN,62,01/01/14,7578.0,7661.0,0.00231818903489
MRVL,63,01/01/14,7531.0,7614.0,0.00230381124594
ANSS,64,01/01/14,7508.0,7590.0,0.00229677530667
TDC,65,01/01/14,7249.0,7329.0,0.00221754451226
DOX,66,01/01/14,6969.0,7046.0,0.00213188959938
IT,67,01/01/14,6366.0,6437.0,0.0019474256263
SNPS,68,01/01/14,6192.0,6260.0,0.00189419721615
SWKS,69,01/01/14,6189.0,6257.0,0.00189327948494
ATHN,70,01/01/14,6130.0,6198.0,0.00187523077116
NCR,71,01/01/14,5774.0,5838.0,0.00176632666765
FSL,72,01/01/14,5613.0,5675.0,0.00171707509274
IACI,73,01/01/14,5517.0,5577.0,0.00168770769404
PANW,74,01/01/14,4987.0,5042.0,0.00152557518039
PBI,75,01/01/14,4983.0,5038.0,0.00152435153878
NUAN,76,01/01/14,4908.0,4962.0,0.00150140825854
ULTI,77,01/01/14,4419.0,4467.0,0.00135181807141
PTC,78,01/01/14,4384.0,4432.0,0.0013411112073
CDW,79,01/01/14,4287.0,4334.0,0.0013114378982
CDNS,80,01/01/14,4278.0,4325.0,0.00130868470457
BRCD,81,01/01/14,4215.0,4262.0,0.00128941234917
IM,82,01/01/14,4139.0,4184.0,0.00126616315854
ON,83,01/01/14,3970.0,4014.0,0.00121446430041
DST,84,01/01/14,3900.0,3943.0,0.00119305057219
ARRS,85,01/01/14,3844.0,3886.0,0.00117591958962
COMM,86,01/01/14,3817.0,3859.0,0.00116766000873
FTNT,87,01/01/14,3561.0,3600.0,0.00108934694553
SSNC,88,01/01/14,3391.0,3429.0,0.001037342177
TYL,89,01/01/14,3151.0,3186.0,0.000963923680249
MANH,90,01/01/14,2655.0,2685.0,0.000812192120299
DATA,91,01/01/14,2027.0,2050.0,0.000620080387136
EPAM,92,01/01/14,1774.0,1794.0,0.000542685055145
QRVO,93,01/01/14,1727.0,1746.0,0.000528307266198
PYPL,0,01/01/14,0,0,0.0
MBLY,0,01/01/14,0,0,0.0
IMS,0,01/01/14,0,0,0.0
GDDY,0,01/01/14,0,0,0.0
CDKVV,0,01/01/14,0,0,0.0
ANET,0,01/01/14,0,0,0.0
894898,0,01/01/14,0,0.0,0.0
AAPL,1,04/01/14,512500.0,515029.0,0.152766504521
GOOGL,2,04/01/14,343857.0,345554.0,0.102497233063
MSFT,3,04/01/14,334492.0,336143.0,0.0997057046441
IBM,4,04/01/14,190503.0,191443.0,0.0567853217769
ORCL,5,04/01/14,183437.0,184342.0,0.0546790815409
AMZN,6,04/01/14,145631.0,146350.0,0.0434098318436
INTC,7,04/01/14,136265.0,136938.0,0.0406180053434
QCOM,8,04/01/14,134288.0,134951.0,0.0400286992372
FB,9,04/01/14,122521.0,123126.0,0.0365211802934
CSCO,10,04/01/14,122437.0,123042.0,0.0364961414907
EBAY,11,04/01/14,66082.0,66408.0,0.0196977876131
HPQ,12,04/01/14,62450.0,62758.0,0.0186151574777
EMC,13,04/01/14,54068.0,54335.0,0.0161166426662
TXN,14,04/01/14,50349.0,50598.0,0.0150080794851
YHOO,15,04/01/14,35181.0,35355.0,0.0104867871132
CRM,16,04/01/14,33161.0,33324.0,0.00988466352469
ADBE,17,04/01/14,32097.0,32256.0,0.00956750535726
CTSH,18,04/01/14,29659.0,29805.0,0.00884078391722
MU,19,04/01/14,29126.0,29270.0,0.00868190675252
GLW,20,04/01/14,28021.0,28159.0,0.00835252726472
AMAT,21,04/01/14,24746.0,24869.0,0.00737631204071
NFLX,22,04/01/14,22699.0,22811.0,0.00676614026558
TWTR,23,04/01/14,22323.0,22433.0,0.00665406181544
INTU,24,04/01/14,21878.0,21986.0,0.00652141577737
WDC,25,04/01/14,20866.0,20969.0,0.00621975782112
SNDK,26,04/01/14,20525.0,20626.0,0.00611811220543
CERN,27,04/01/14,18067.0,18156.0,0.0053854291457
STX,28,04/01/14,17587.0,17673.0,0.00524235027318
BRCM,29,04/01/14,17499.0,17585.0,0.00521611914655
LNKD,30,04/01/14,16986.0,17070.0,0.00506320360153
AVGO,31,04/01/14,16802.0,16885.0,0.0050083567004
MSI,32,04/01/14,16718.0,16801.0,0.00498331789771
ADI,33,04/01/14,16588.0,16670.0,0.00494456736973
NXPI,34,04/01/14,15407.0,15483.0,0.00459253372712
SYMC,35,04/01/14,14704.0,14776.0,0.00438298279506
CA,36,04/01/14,13199.0,13264.0,0.0039343709135
XLNX,37,04/01/14,12903.0,12967.0,0.0038461389421
VMW,38,04/01/14,12708.0,12771.0,0.00378801315014
CHKP,39,04/01/14,12548.0,12610.0,0.00374032019263
NTAP,40,04/01/14,11789.0,11847.0,0.00351407672545
JNPR,41,04/01/14,11769.0,11827.0,0.00350811510576
ADSK,42,04/01/14,11540.0,11596.0,0.00343985456033
GRMN,43,04/01/14,11200.0,11255.0,0.00333850702562
KLAC,44,04/01/14,11008.0,11062.0,0.00328127547661
LLTC,45,04/01/14,10954.0,11008.0,0.00326517910345
ALTR,46,04/01/14,10592.0,10645.0,0.00315727378709
NVDA,47,04/01/14,10416.0,10467.0,0.00310481153383
CTXS,48,04/01/14,10263.0,10313.0,0.00305920514321
AKAM,49,04/01/14,9916.0,9965.0,0.00295577104161
LRCX,50,04/01/14,9665.0,9713.0,0.00288095271452
RHT,51,04/01/14,9619.0,9666.0,0.00286724098924
MCHP,52,04/01/14,9512.0,9559.0,0.0028353463239
MXIM,53,04/01/14,9411.0,9458.0,0.00280524014447
CSC,54,04/01/14,8917.0,8961.0,0.00265798813817
FFIV,55,04/01/14,8138.0,8178.0,0.00242578305129
IMS,56,04/01/14,7977.0,8017.0,0.0023777920128
SWKS,57,04/01/14,7963.0,8003.0,0.00237361887902
HRS,58,04/01/14,7942.0,7981.0,0.00236735917835
MRVL,59,04/01/14,7779.0,7817.0,0.00231877197788
NOW,60,04/01/14,7675.0,7713.0,0.0022877715555
DOX,61,04/01/14,7534.0,7571.0,0.0022457421367
WDAY,62,04/01/14,7453.0,7490.0,0.00222159757696
FSL,63,04/01/14,7006.0,7040.0,0.00208835537692
ANSS,64,04/01/14,6952.0,6987.0,0.00207225900376
TDC,65,04/01/14,6910.0,6945.0,0.00205973960241
VRSN,66,04/01/14,6559.0,6591.0,0.00195511317688
IT,67,04/01/14,6291.0,6322.0,0.00187522747305
SPLK,68,04/01/14,6218.0,6249.0,0.00185346756119
N,69,04/01/14,6114.0,6144.0,0.00182246713881
SNPS,70,04/01/14,5895.0,5924.0,0.00175718740322
FEYE,71,04/01/14,5654.0,5682.0,0.00168534988597
NCR,72,04/01/14,5529.0,5556.0,0.00164808976292
PBI,73,04/01/14,5393.0,5420.0,0.00160755074903
NUAN,74,04/01/14,5318.0,5345.0,0.0015851946752
PANW,75,04/01/14,5306.0,5332.0,0.00158161770339
IACI,76,04/01/14,5158.0,5184.0,0.00153750171769
CDW,77,04/01/14,5042.0,5067.0,0.0015029243235
ATHN,78,04/01/14,4891.0,4916.0,0.00145791409485
COMM,79,04/01/14,4657.0,4680.0,0.00138816314449
CDNS,80,04/01/14,4628.0,4651.0,0.00137951879594
IM,81,04/01/14,4360.0,4381.0,0.00129963309212
PTC,82,04/01/14,4282.0,4303.0,0.00127638277533
ARRS,83,04/01/14,4238.0,4259.0,0.00126326721202
ANET,84,04/01/14,4090.0,4110.0,0.00121915122632
ON,85,04/01/14,4015.0,4035.0,0.00119679515249
BRCD,86,04/01/14,3984.0,4004.0,0.00118755464197
DST,87,04/01/14,3754.0,3773.0,0.00111899601555
ULTI,88,04/01/14,3648.0,3666.0,0.0010873994312
FTNT,89,04/01/14,3648.0,3666.0,0.0010873994312
SSNC,90,04/01/14,3429.0,3446.0,0.00102211969561
TYL,91,04/01/14,2676.0,2689.0,0.000797664714336
QRVO,92,04/01/14,2528.0,2540.0,0.00075354872864
MANH,93,04/01/14,2503.0,2515.0,0.000746096704029
DATA,94,04/01/14,2432.0,2444.0,0.000724932954135
EPAM,95,04/01/14,1775.0,1784.0,0.000529093747364
PYPL,0,04/01/14,0,0,0.0
MBLY,0,04/01/14,0,0,0.0
GDDY,0,04/01/14,0,0,0.0
CDKVV,0,04/01/14,0,0,0.0
894898,0,04/01/14,0,0.0,0.0
AAPL,1,07/01/14,587452.0,588616.0,0.162055142975
MSFT,2,07/01/14,367276.0,368004.0,0.101317153897
GOOGL,3,07/01/14,362814.0,363534.0,0.10008626176
IBM,4,07/01/14,190080.0,190457.0,0.0524356740238
ORCL,5,07/01/14,180271.0,180629.0,0.0497297526933
INTC,6,07/01/14,167672.0,168004.0,0.0462541789505
AMZN,7,07/01/14,153772.0,154076.0,0.0424197099431
FB,8,07/01/14,147323.0,147615.0,0.0406406818403
CSCO,9,07/01/14,128733.0,128989.0,0.0355124243692
QCOM,10,07/01/14,128499.0,128754.0,0.0354478728766
HPQ,11,07/01/14,66782.0,66914.0,0.0184225546226
EBAY,12,07/01/14,65770.0,65901.0,0.0181433832099
EMC,13,07/01/14,58502.0,58618.0,0.0161384248829
TXN,14,07/01/14,51182.0,51284.0,0.0141191217797
YHOO,15,07/01/14,37120.0,37193.0,0.0102399632774
ADBE,16,07/01/14,35292.0,35362.0,0.00973568922374
CRM,17,07/01/14,34819.0,34888.0,0.00960520693305
MU,18,07/01/14,34701.0,34770.0,0.00957265532565
CTSH,19,07/01/14,28632.0,28689.0,0.00789845443313
TWTR,20,07/01/14,27489.0,27544.0,0.00758314521907
NFLX,21,07/01/14,27319.0,27373.0,0.00753624883552
GLW,22,07/01/14,27003.0,27056.0,0.00744907673435
AMAT,23,07/01/14,26986.0,27040.0,0.00744438709599
INTU,24,07/01/14,23631.0,23678.0,0.0065188731737
WDC,25,07/01/14,23305.0,23351.0,0.00642894246172
SNDK,26,07/01/14,21956.0,22000.0,0.00605680586525
LNKD,27,07/01/14,21252.0,21294.0,0.00586259966516
BRCM,28,07/01/14,21051.0,21093.0,0.00580715158815
AVGO,29,07/01/14,19696.0,19735.0,0.00543335982519
STX,30,07/01/14,19349.0,19387.0,0.00533763603055
CERN,31,07/01/14,19176.0,19214.0,0.00528991206376
NXPI,32,07/01/14,16755.0,16789.0,0.00462205238988
SYMC,33,07/01/14,16461.0,16494.0,0.00454094923246
ADI,34,07/01/14,16119.0,16151.0,0.00444660474321
MSI,35,07/01/14,15761.0,15792.0,0.00434784647669
CHKP,36,07/01/14,12992.0,13018.0,0.00358398714708
NTAP,37,07/01/14,12892.0,12917.0,0.00355640103911
CA,38,07/01/14,12686.0,12711.0,0.0034995736567
VMW,39,07/01/14,12661.0,12686.0,0.00349267712971
KLAC,40,07/01/14,12478.0,12503.0,0.00344219455213
ADSK,41,07/01/14,12477.0,12501.0,0.00344191869105
XLNX,42,07/01/14,11742.0,11765.0,0.00323916079749
LRCX,43,07/01/14,11567.0,11589.0,0.00319088510855
CTXS,44,07/01/14,11212.0,11234.0,0.00309295442527
RHT,45,07/01/14,11022.0,11044.0,0.00304054082013
LLTC,46,07/01/14,10875.0,10896.0,0.00299998924142
JNPR,47,07/01/14,10814.0,10835.0,0.00298316171556
ALTR,48,07/01/14,10778.0,10800.0,0.00297323071669
AKAM,49,07/01/14,10711.0,10732.0,0.00295474802435
GRMN,50,07/01/14,10693.0,10715.0,0.00294978252492
NVDA,51,07/01/14,10365.0,10385.0,0.00285930009079
SWKS,52,07/01/14,10101.0,10121.0,0.00278647276575
MCHP,53,07/01/14,9590.0,9609.0,0.00264550775404
MBLY,54,07/01/14,9266.0,9284.0,0.00255612876423
IMS,55,07/01/14,8942.0,8960.0,0.00246674977441
MXIM,56,07/01/14,8925.0,8943.0,0.00246206013606
CSC,57,07/01/14,8864.0,8881.0,0.0024452326102
FFIV,58,07/01/14,8718.0,8735.0,0.00240495689257
NOW,59,07/01/14,8573.0,8590.0,0.00236495703602
WDAY,60,07/01/14,8299.0,8315.0,0.00228937110019
HRS,61,07/01/14,7482.0,7497.0,0.0020639925981
DOX,62,07/01/14,7422.0,7437.0,0.00204744093332
ANSS,63,07/01/14,7236.0,7250.0,0.0019961307725
MRVL,64,07/01/14,7036.0,7050.0,0.00194095855656
VRSN,65,07/01/14,6814.0,6827.0,0.00187971739688
TDC,66,07/01/14,6699.0,6713.0,0.00184799337271
PANW,67,07/01/14,6689.0,6702.0,0.00184523476192
IT,68,07/01/14,6492.0,6505.0,0.00179089012922
FSL,69,07/01/14,6491.0,6504.0,0.00179061426814
N,70,07/01/14,6471.0,6484.0,0.00178509704655
SNPS,71,07/01/14,6163.0,6175.0,0.00170013183401
SPLK,72,07/01/14,5941.0,5953.0,0.00163889067432
NCR,73,07/01/14,5568.0,5579.0,0.00153599449161
NUAN,74,07/01/14,5479.0,5489.0,0.00151144285552
CDW,75,07/01/14,5447.0,5457.0,0.00150261530097
PBI,76,07/01/14,5426.0,5437.0,0.00149682221829
IACI,77,07/01/14,5247.0,5257.0,0.00144744308503
CDKVV,78,07/01/14,5040.0,5050.0,0.00139033984154
CDNS,79,07/01/14,5037.0,5047.0,0.0013895122583
ATHN,80,07/01/14,5007.0,5017.0,0.00138123642591
FEYE,81,07/01/14,4895.0,4905.0,0.00135033998499
ANET,82,07/01/14,4833.0,4842.0,0.00133323659805
COMM,83,07/01/14,4599.0,4608.0,0.00126868510541
ARRS,84,07/01/14,4513.0,4522.0,0.00124496105255
PTC,85,07/01/14,4506.0,4515.0,0.001243030025
IM,86,07/01/14,4421.0,4429.0,0.00121958183322
BRCD,87,07/01/14,4200.0,4208.0,0.00115861653462
FTNT,88,07/01/14,4131.0,4139.0,0.00113958212012
ON,89,07/01/14,4079.0,4087.0,0.00112523734398
ULTI,90,07/01/14,3966.0,3974.0,0.00109406504197
SSNC,91,07/01/14,3690.0,3698.0,0.00101792738398
DST,92,07/01/14,3609.0,3616.0,0.000995582636531
QRVO,93,07/01/14,3237.0,3243.0,0.000892962314894
TYL,94,07/01/14,2970.0,2976.0,0.000819307406622
DATA,95,07/01/14,2697.0,2702.0,0.000743997331872
MANH,96,07/01/14,2350.0,2355.0,0.000648273537226
EPAM,97,07/01/14,1886.0,1890.0,0.000520273996259
PYPL,0,07/01/14,0,0,0.0
GDDY,0,07/01/14,0,0,0.0
894898,0,07/01/14,0,0.0,0.0
AAPL,1,10/01/14,639420.0,642063.0,0.173149130517
MSFT,2,10/01/14,387231.0,388832.0,0.104858639016
GOOGL,3,10/01/14,337892.0,339289.0,0.091498085779
ORCL,4,10/01/14,180411.0,181157.0,0.0488536607954
FB,5,10/01/14,169427.0,170127.0,0.0458792933224
INTC,6,10/01/14,169262.0,169962.0,0.0458346128204
IBM,7,10/01/14,164562.0,165243.0,0.0445618954931
AMZN,8,10/01/14,144372.0,144969.0,0.0390946268041
CSCO,9,10/01/14,132415.0,132963.0,0.0358567797652
QCOM,10,10/01/14,122044.0,122548.0,0.0330484071266
HPQ,11,10/01/14,68598.0,68882.0,0.0185757155785
EBAY,12,10/01/14,67058.0,67336.0,0.0181586975607
EMC,13,10/01/14,59303.0,59548.0,0.0160587139706
TXN,14,10/01/14,53570.0,53792.0,0.0145062696222
YHOO,15,10/01/14,45361.0,45548.0,0.0122833469541
CRM,16,10/01/14,36992.0,37145.0,0.0100170977387
MU,17,10/01/14,35612.0,35759.0,0.00964340626816
ADBE,18,10/01/14,35016.0,35160.0,0.00948201487942
CTSH,19,10/01/14,30477.0,30603.0,0.00825289489034
AMAT,20,10/01/14,27605.0,27719.0,0.00747518336607
TWTR,21,10/01/14,26625.0,26735.0,0.00720980826378
GLW,22,10/01/14,26197.0,26305.0,0.00709390974972
INTU,23,10/01/14,25435.0,25541.0,0.00688756706814
BRCM,24,10/01/14,24301.0,24401.0,0.00658049016406
LNKD,25,10/01/14,23444.0,23541.0,0.00634842234502
WDC,26,10/01/14,23295.0,23392.0,0.00630807449783
AVGO,27,10/01/14,22686.0,22780.0,0.00614316282712
NFLX,28,10/01/14,22590.0,22684.0,0.00611716689873
CERN,29,10/01/14,21263.0,21351.0,0.00575782734696
SNDK,30,10/01/14,21144.0,21231.0,0.00572560322739
STX,31,10/01/14,20322.0,20406.0,0.00550301309057
NXPI,32,10/01/14,17894.0,17968.0,0.0048455327351
SYMC,33,10/01/14,17193.0,17264.0,0.00465570829969
ADI,34,10/01/14,15981.0,16048.0,0.00432750970379
MSI,35,10/01/14,15381.0,15445.0,0.00416503515137
CHKP,36,10/01/14,14193.0,14251.0,0.00384333553757
ADSK,37,10/01/14,13174.0,13228.0,0.00356739958937
NTAP,38,10/01/14,13095.0,13149.0,0.00354600710664
CA,39,10/01/14,13005.0,13059.0,0.00352163592377
LRCX,40,10/01/14,12352.0,12403.0,0.00334480945255
KLAC,41,10/01/14,12125.0,12175.0,0.00328333991355
SWKS,42,10/01/14,11849.0,11898.0,0.00320860161944
XLNX,43,10/01/14,11490.0,11537.0,0.0031113876789
RHT,44,10/01/14,11391.0,11438.0,0.00308457937775
VMW,45,10/01/14,11154.0,11201.0,0.00302040192955
ALTR,46,10/01/14,10817.0,10862.0,0.00292914538927
AKAM,47,10/01/14,10755.0,10800.0,0.00291235635219
NVDA,48,10/01/14,10596.0,10640.0,0.00286930059579
CTXS,49,10/01/14,10525.0,10568.0,0.00285007444042
LLTC,50,10/01/14,10459.0,10502.0,0.00283220223966
GRMN,51,10/01/14,10397.0,10440.0,0.00281541320257
MBLY,52,10/01/14,9948.0,9989.0,0.00269382807918
NOW,53,10/01/14,9400.0,9438.0,0.00254543465463
JNPR,54,10/01/14,9362.0,9401.0,0.00253514459964
FFIV,55,10/01/14,9234.0,9272.0,0.00250048336179
PANW,56,10/01/14,8918.0,8955.0,0.00241491343085
MCHP,57,10/01/14,8746.0,8782.0,0.00236833739249
CSC,58,10/01/14,8664.0,8700.0,0.00234613253699
WDAY,59,10/01/14,8657.0,8692.0,0.00234423700055
IMS,60,10/01/14,8404.0,8439.0,0.00227572689761
MXIM,61,10/01/14,8335.0,8369.0,0.00225704232408
N,62,10/01/14,7841.0,7873.0,0.00212327160925
SPLK,63,10/01/14,7398.0,7429.0,0.00200331123138
DOX,64,10/01/14,7333.0,7363.0,0.00198570982153
ANSS,65,10/01/14,7299.0,7329.0,0.00197650293023
HRS,66,10/01/14,7244.0,7274.0,0.00196160942959
IT,67,10/01/14,7184.0,7214.0,0.00194536197435
VRSN,68,10/01/14,7036.0,7065.0,0.00190528491808
MRVL,69,10/01/14,6978.0,7006.0,0.00188957904468
TDC,70,10/01/14,6590.0,6618.0,0.00178451216745
SNPS,71,10/01/14,6454.0,6481.0,0.00174768460223
FSL,72,10/01/14,6347.0,6373.0,0.00171870997372
CDKVV,73,10/01/14,5711.0,5735.0,0.00154648694815
CDW,74,10/01/14,5584.0,5607.0,0.00151209650122
CDNS,75,10/01/14,5263.0,5285.0,0.00142517261567
IACI,76,10/01/14,4942.0,4962.0,0.00133824873013
PBI,77,10/01/14,4926.0,4946.0,0.00133391607539
NCR,78,10/01/14,4826.0,4846.0,0.00130683698332
ATHN,79,10/01/14,4792.0,4812.0,0.00129763009202
NUAN,80,10/01/14,4761.0,4781.0,0.00128923557348
ANET,81,10/01/14,4754.0,4774.0,0.00128734003703
BRCD,82,10/01/14,4694.0,4713.0,0.00127109258179
FEYE,83,10/01/14,4608.0,4627.0,0.00124780456261
FTNT,84,10/01/14,4445.0,4464.0,0.00120366564254
PTC,85,10/01/14,4326.0,4344.0,0.00117144152297
COMM,86,10/01/14,4190.0,4207.0,0.00113461395776
SSNC,87,10/01/14,4154.0,4171.0,0.00112486548461
ULTI,88,10/01/14,4115.0,4132.0,0.0011143046387
IM,89,10/01/14,4113.0,4130.0,0.00111376305686
ARRS,90,10/01/14,4108.0,4125.0,0.00111240910226
QRVO,91,10/01/14,3893.0,3909.0,0.00105418905431
ON,92,10/01/14,3849.0,3865.0,0.00104227425379
DST,93,10/01/14,3615.0,3630.0,0.00097890917835
TYL,94,10/01/14,3491.0,3505.0,0.000945331104182
DATA,95,10/01/14,3481.0,3496.0,0.000942623194975
MANH,96,10/01/14,2859.0,2871.0,0.000774191242297
EPAM,97,10/01/14,2258.0,2268.0,0.000611445898953
PYPL,0,10/01/14,0,0,0.0
GDDY,0,10/01/14,0,0,0.0
894898,0,10/01/14,0,0.0,0.0
AAPL,1,01/01/15,702184.0,710585.0,0.183978420951
MSFT,2,01/01/15,358068.0,362352.0,0.0938169841996
GOOGL,3,01/01/15,337689.0,341729.0,0.0884775058854
ORCL,4,01/01/15,190261.0,192537.0,0.0498500654367
FB,5,01/01/15,174715.0,176805.0,0.0457768758851
AMZN,6,01/01/15,162813.0,164761.0,0.0426584465757
INTC,7,01/01/15,161689.0,163624.0,0.0423639486305
IBM,8,01/01/15,157012.0,158890.0,0.0411385332483
CSCO,9,01/01/15,143852.0,145573.0,0.0376904968081
QCOM,10,01/01/15,116505.0,117899.0,0.0305253408408
EBAY,11,01/01/15,69127.0,69954.0,0.0181118856384
HPQ,12,01/01/15,66564.0,67360.0,0.0174403569609
